reading_id,plant_id,timestamp,ambient_temp,module_temp,irradiation,poa_irradiance,wind_speed,wind_direction,humidity,cloud_cover_pct,rainfall_mm
519,4135001,2026-06-13 14:00:00,33.08,49.87,676.94,702.49,4.06,SW,83.2,33.3,0.0
520,4135001,2026-06-13 15:00:00,34.35,47.26,509.82,535.41,3.68,N,55.0,38.5,0.0
521,4135001,2026-06-13 16:00:00,34.35,51.42,609.94,648.39,5.95,NW,38.0,17.8,0.0
522,4135001,2026-06-13 17:00:00,30.97,41.02,370.64,372.38,6.32,S,33.0,22.6,0.0
523,4135001,2026-06-13 18:00:00,29.21,34.55,151.04,161.19,4.16,W,48.7,41.8,0.0
524,4135001,2026-06-13 19:00:00,27.48,26.44,0.37,0.4,3.56,S,44.5,9.8,0.0
525,4135001,2026-06-13 20:00:00,25.58,27.04,0.0,0.0,2.51,W,53.7,0.0,0.0
526,4135001,2026-06-13 21:00:00,21.92,23.03,0.0,0.0,2.61,NW,50.3,37.6,0.0
527,4135001,2026-06-13 22:00:00,20.59,21.46,0.0,0.0,2.44,NW,30.6,13.5,0.0
528,4135001,2026-06-13 23:00:00,17.97,16.89,0.0,0.0,6.15,N,52.1,19.6,0.0
529,4135001,2026-06-14 00:00:00,17.35,16.97,0.0,0.0,5.45,S,8.0,48.6,0.0
530,4135001,2026-06-14 01:00:00,18.24,17.52,0.0,0.0,2.99,E,52.4,35.4,0.0
531,4135001,2026-06-14 02:00:00,14.27,15.55,0.0,0.0,3.92,W,40.3,24.9,0.0
532,4135001,2026-06-14 03:00:00,14.47,15.56,0.0,0.0,2.25,SW,45.2,44.1,0.0
533,4135001,2026-06-14 04:00:00,17.82,18.15,0.0,0.0,3.72,NW,45.7,37.9,0.0
534,4135001,2026-06-14 05:00:00,16.14,16.76,0.0,0.0,1.68,N,99.0,40.6,0.0
535,4135001,2026-06-14 06:00:00,15.84,15.96,0.0,0.0,2.49,W,63.8,30.8,0.0
536,4135001,2026-06-14 07:00:00,18.07,24.64,193.73,197.39,4.12,W,29.6,29.2,0.0
537,4135001,2026-06-14 08:00:00,21.37,27.7,321.76,333.55,3.07,SW,36.3,27.5,0.0
538,4135001,2026-06-14 09:00:00,24.49,40.32,588.98,613.86,1.36,N,46.6,0.0,0.0
539,4135001,2026-06-14 10:00:00,27.34,38.95,460.28,472.32,6.33,S,51.3,45.0,0.0
540,4135001,2026-06-14 11:00:00,29.66,50.0,765.1,782.16,2.98,NE,58.3,6.0,0.0
541,4135001,2026-06-14 12:00:00,32.49,54.81,824.76,888.77,0.78,SW,42.6,12.7,0.0
542,4135001,2026-06-14 13:00:00,32.36,56.01,935.91,957.5,2.59,NE,39.9,9.8,0.0
543,4135001,2026-06-14 14:00:00,32.91,58.96,952.55,989.05,1.72,SE,24.1,1.7,0.0
544,4135001,2026-06-14 15:00:00,31.48,47.27,608.99,628.35,2.1,N,72.8,24.0,0.0
545,4135001,2026-06-14 16:00:00,32.99,44.74,454.23,458.66,5.49,W,42.6,35.0,0.0
546,4135001,2026-06-14 17:00:00,33.28,44.11,404.8,429.84,5.37,E,65.8,15.2,0.0
547,4135001,2026-06-14 18:00:00,29.16,35.12,201.27,213.67,0.98,S,41.6,3.4,0.0
548,4135001,2026-06-14 19:00:00,28.95,31.03,6.35,6.37,2.52,S,59.7,32.6,0.0
549,4135001,2026-06-14 20:00:00,26.73,24.57,0.0,0.0,1.57,SE,46.8,22.5,0.0
550,4135001,2026-06-14 21:00:00,25.68,25.69,0.0,0.0,2.8,SW,20.8,47.4,0.0
551,4135001,2026-06-14 22:00:00,24.63,24.01,0.0,0.0,2.28,NW,48.8,15.6,0.0
552,4135001,2026-06-14 23:00:00,18.76,19.75,0.0,0.0,3.18,W,39.3,57.9,0.0
553,4135001,2026-06-15 00:00:00,17.99,17.24,0.0,0.0,4.62,SW,32.8,9.9,0.0
554,4135001,2026-06-15 01:00:00,17.12,17.5,0.0,0.0,3.13,W,52.8,8.1,0.0
555,4135001,2026-06-15 02:00:00,14.54,16.23,0.0,0.0,3.88,W,39.2,15.8,0.0
556,4135001,2026-06-15 03:00:00,13.84,14.16,0.0,0.0,2.43,SE,8.0,38.3,0.0
557,4135001,2026-06-15 04:00:00,13.52,14.61,0.0,0.0,4.48,SE,32.4,23.1,0.0
558,4135001,2026-06-15 05:00:00,15.11,15.71,0.0,0.0,2.93,E,67.9,10.1,0.0
559,4135001,2026-06-15 06:00:00,18.78,19.59,0.0,0.0,2.74,SE,13.7,15.6,0.0
560,4135001,2026-06-15 07:00:00,20.75,23.75,161.06,164.56,3.5,NE,32.3,41.7,0.0
561,4135001,2026-06-15 08:00:00,23.82,32.81,403.32,403.35,3.79,S,28.5,15.8,0.0
562,4135001,2026-06-15 09:00:00,24.33,39.41,651.47,695.47,4.1,NW,45.4,0.0,0.0
563,4135001,2026-06-15 10:00:00,25.35,46.53,776.51,786.19,2.1,NE,51.5,16.5,0.0
564,4135001,2026-06-15 11:00:00,42.52,73.84,763.53,765.67,2.84,N,54.0,19.6,0.0
565,4135001,2026-06-15 12:00:00,41.92,76.42,597.89,645.57,1.05,SE,50.6,42.6,0.0
566,4135001,2026-06-15 13:00:00,42.61,74.4,860.69,906.73,3.44,W,68.2,10.4,0.0
567,4135001,2026-06-15 14:00:00,41.63,73.78,846.72,852.58,3.58,E,39.7,14.6,0.0
568,4135001,2026-06-15 15:00:00,42.59,75.04,790.35,799.75,4.09,S,42.9,5.6,0.0
569,4135001,2026-06-15 16:00:00,31.33,45.53,563.04,574.72,6.39,SE,37.4,13.4,0.0
570,4135001,2026-06-15 17:00:00,30.59,40.96,293.63,309.65,1.43,NW,44.2,30.0,0.0
571,4135001,2026-06-15 18:00:00,30.83,34.87,176.25,177.26,2.08,SE,26.4,25.0,0.0
572,4135001,2026-06-15 19:00:00,28.88,27.68,0.0,0.0,1.53,W,36.5,36.4,0.0
573,4135001,2026-06-15 20:00:00,25.59,26.47,0.0,0.0,3.13,NE,30.0,0.1,0.0
574,4135001,2026-06-15 21:00:00,23.72,22.77,0.0,0.0,3.88,SE,36.9,33.6,0.0
575,4135001,2026-06-15 22:00:00,20.63,20.7,0.0,0.0,1.69,W,15.8,42.7,0.0
576,4135001,2026-06-15 23:00:00,22.52,23.41,0.0,0.0,4.47,SW,78.4,26.4,0.0
577,4135001,2026-06-16 00:00:00,17.51,17.07,0.0,0.0,3.44,S,50.0,19.2,0.0
578,4135001,2026-06-16 01:00:00,15.08,13.98,0.0,0.0,3.36,E,33.8,33.1,0.0
579,4135001,2026-06-16 02:00:00,14.46,13.17,0.0,0.0,2.89,SE,34.3,49.6,0.0
580,4135001,2026-06-16 03:00:00,14.11,13.99,0.0,0.0,4.35,S,43.3,28.2,0.0
581,4135001,2026-06-16 04:00:00,16.26,15.77,0.0,0.0,3.63,NW,58.1,25.9,0.0
582,4135001,2026-06-16 05:00:00,15.24,15.79,0.0,0.0,2.3,SE,65.0,21.6,0.0
583,4135001,2026-06-16 06:00:00,19.6,20.47,0.0,0.0,3.66,W,47.8,0.0,0.0
584,4135001,2026-06-16 07:00:00,19.8,26.7,222.0,229.01,1.51,NE,50.8,3.5,0.0
585,4135001,2026-06-16 08:00:00,24.36,29.42,280.66,298.75,3.19,S,30.9,44.3,0.0
586,4135001,2026-06-16 09:00:00,23.87,38.05,549.53,588.5,2.9,SE,49.5,21.2,0.0
587,4135001,2026-06-16 10:00:00,24.23,37.65,482.72,507.26,4.01,NE,19.3,50.5,0.0
588,4135001,2026-06-16 11:00:00,27.32,46.09,743.02,766.05,7.77,S,50.4,31.3,0.0
589,4135001,2026-06-16 12:00:00,29.18,51.55,819.63,826.78,5.76,NW,48.6,2.0,0.0
590,4135001,2026-06-16 13:00:00,32.65,51.06,740.64,753.73,3.09,E,45.6,23.0,0.0
591,4135001,2026-06-16 14:00:00,33.07,51.7,713.94,754.5,1.09,NE,45.2,34.4,0.0
592,4135001,2026-06-16 15:00:00,33.88,46.67,495.57,532.89,1.79,SW,51.3,40.3,0.0
593,4135001,2026-06-16 16:00:00,32.72,49.76,634.26,678.9,4.76,SW,36.7,0.0,0.0
594,4135001,2026-06-16 17:00:00,31.72,42.15,398.65,423.77,3.17,SE,44.3,13.8,0.0
595,4135001,2026-06-16 18:00:00,30.19,35.8,193.37,206.65,2.45,NW,32.9,37.4,0.0
596,4135001,2026-06-16 19:00:00,27.96,27.71,0.0,0.0,0.18,S,21.3,0.0,0.0
597,4135001,2026-06-16 20:00:00,25.36,23.74,0.0,0.0,0.0,NE,26.7,8.1,0.0
598,4135001,2026-06-16 21:00:00,22.8,21.26,0.0,0.0,3.13,NE,60.6,43.3,0.0
599,4135001,2026-06-16 22:00:00,20.79,20.81,0.0,0.0,2.88,SE,81.7,33.0,0.0
600,4135001,2026-06-16 23:00:00,17.74,17.1,0.0,0.0,2.84,SE,16.3,27.6,0.0
601,4135001,2026-06-17 00:00:00,18.25,17.38,0.0,0.0,1.76,SE,39.0,50.7,0.0
602,4135001,2026-06-17 01:00:00,16.42,15.07,0.0,0.0,1.53,N,37.0,12.1,0.0
603,4135001,2026-06-17 02:00:00,15.93,14.84,0.0,0.0,3.64,SW,33.7,27.4,0.0
604,4135001,2026-06-17 03:00:00,15.27,16.86,0.0,0.0,5.09,SE,55.1,1.4,0.0
605,4135001,2026-06-17 04:00:00,14.31,13.45,0.0,0.0,4.18,S,67.6,14.2,0.0
606,4135001,2026-06-17 05:00:00,16.29,16.32,0.0,0.0,6.57,NW,67.3,11.9,0.0
607,4135001,2026-06-17 06:00:00,17.02,16.93,0.0,0.0,4.0,NE,51.4,11.8,0.0
608,4135001,2026-06-17 07:00:00,19.44,25.11,207.34,211.33,2.66,NE,59.9,5.8,0.0
609,4135001,2026-06-17 08:00:00,23.02,31.75,290.02,293.71,5.59,SE,64.0,38.0,0.0
610,4135001,2026-06-17 09:00:00,23.54,33.45,407.05,424.95,0.53,S,57.6,33.9,0.0
611,4135001,2026-06-17 10:00:00,26.01,38.41,506.08,526.85,6.22,NE,69.9,39.9,0.0
612,4135001,2026-06-17 11:00:00,27.5,44.37,651.66,702.97,5.0,S,82.2,32.2,0.0
613,4135001,2026-06-17 12:00:00,29.28,47.07,709.65,733.3,3.61,S,36.2,25.4,0.0
614,4135001,2026-06-17 13:00:00,31.4,50.42,718.65,762.28,0.94,W,62.8,9.8,0.0
615,4135001,2026-06-17 14:00:00,32.87,52.69,740.6,791.66,2.06,NW,55.6,21.2,0.0
616,4135001,2026-06-17 15:00:00,33.5,53.16,741.08,771.32,2.41,S,59.9,0.0,0.0
617,4135001,2026-06-17 16:00:00,31.88,47.46,582.76,610.8,2.65,SW,59.1,11.4,0.0
618,4135001,2026-06-17 17:00:00,30.96,39.61,316.17,317.23,0.65,S,15.3,33.7,0.0
619,4135001,2026-06-17 18:00:00,31.3,36.28,240.42,249.61,5.88,W,51.3,0.0,0.0
620,4135001,2026-06-17 19:00:00,29.56,28.78,0.0,0.0,2.56,NE,26.2,4.5,0.0
621,4135001,2026-06-17 20:00:00,26.18,26.01,0.0,0.0,0.18,N,65.9,28.2,0.0
622,4135001,2026-06-17 21:00:00,25.22,23.75,0.0,0.0,1.97,N,15.3,38.1,0.0
623,4135001,2026-06-17 22:00:00,20.68,21.06,0.0,0.0,0.0,SW,69.7,44.8,0.0
624,4135001,2026-06-17 23:00:00,20.72,21.14,0.0,0.0,4.95,SW,31.8,17.0,0.0
625,4135001,2026-06-18 00:00:00,17.31,16.92,0.0,0.0,3.26,N,26.1,27.1,0.0
626,4135001,2026-06-18 01:00:00,15.85,16.21,0.0,0.0,4.63,W,32.8,51.3,0.0
627,4135001,2026-06-18 02:00:00,15.25,17.16,0.0,0.0,5.18,NW,45.7,17.1,0.0
628,4135001,2026-06-18 03:00:00,14.18,13.19,0.0,0.0,3.36,E,41.0,41.5,0.0
629,4135001,2026-06-18 04:00:00,14.14,13.4,0.0,0.0,6.45,S,50.5,44.6,0.0
630,4135001,2026-06-18 05:00:00,16.82,16.56,0.0,0.0,6.9,SE,28.0,22.0,0.0
631,4135001,2026-06-18 06:00:00,19.56,20.61,0.0,0.0,3.26,NW,30.3,45.7,0.0
632,4135001,2026-06-18 07:00:00,19.27,25.21,237.51,249.43,4.47,W,74.6,7.3,0.0
633,4135001,2026-06-18 08:00:00,20.82,31.13,371.32,379.08,0.92,SE,39.1,19.1,0.0
634,4135001,2026-06-18 09:00:00,25.65,36.34,401.19,409.48,1.7,NE,45.2,40.4,0.0
635,4135001,2026-06-18 10:00:00,25.94,43.75,669.15,703.98,2.27,W,53.4,16.8,0.0
636,4135001,2026-06-18 11:00:00,26.48,40.85,548.13,569.64,1.98,E,45.0,34.9,0.0
637,4135001,2026-06-18 12:00:00,30.42,55.93,929.04,982.53,1.8,E,33.3,9.3,0.0
638,4135001,2026-06-18 13:00:00,30.02,57.27,985.89,1047.8,1.75,E,32.4,0.0,0.0
639,4135001,2026-06-18 14:00:00,35.37,53.42,666.19,706.82,2.51,E,27.8,42.4,0.0
640,4135001,2026-06-18 15:00:00,30.91,43.34,503.64,517.16,3.07,E,43.9,58.8,0.0
641,4135001,2026-06-18 16:00:00,33.43,44.41,422.35,443.92,1.53,N,46.9,39.8,0.0
642,4135001,2026-06-18 17:00:00,32.92,42.29,357.64,382.35,2.24,NW,41.0,28.2,0.0
643,4135001,2026-06-18 18:00:00,28.94,32.1,185.26,196.61,0.85,SE,27.0,15.5,0.0
644,4135001,2026-06-18 19:00:00,27.84,27.63,8.88,9.08,2.06,E,30.9,17.3,0.0
645,4135001,2026-06-18 20:00:00,27.05,27.98,0.0,0.0,5.37,SE,52.1,24.9,0.0
646,4135001,2026-06-18 21:00:00,23.67,24.04,0.0,0.0,4.59,NW,16.4,7.9,0.0
647,4135001,2026-06-18 22:00:00,20.92,20.68,0.0,0.0,3.74,SE,31.7,27.5,0.0
648,4135001,2026-06-18 23:00:00,20.45,21.27,0.0,0.0,3.42,NW,99.0,32.1,0.0
649,4135001,2026-06-19 00:00:00,16.58,16.49,0.0,0.0,5.94,W,71.6,20.5,0.0
650,4135001,2026-06-19 01:00:00,14.72,13.23,0.0,0.0,4.04,SW,61.3,12.7,0.0
651,4135001,2026-06-19 02:00:00,14.13,14.02,0.0,0.0,0.0,E,58.3,0.0,0.0
652,4135001,2026-06-19 03:00:00,14.26,14.85,0.0,0.0,0.25,E,47.2,27.5,0.0
653,4135001,2026-06-19 04:00:00,17.68,16.15,0.0,0.0,1.61,N,61.3,21.9,0.0
654,4135001,2026-06-19 05:00:00,15.29,16.21,0.0,0.0,3.97,W,28.8,32.1,0.0
655,4135001,2026-06-19 06:00:00,17.76,19.22,0.0,0.0,3.13,NW,56.2,31.5,0.0
656,4135001,2026-06-19 07:00:00,20.93,28.46,231.51,239.71,3.42,NW,39.4,16.3,0.0
657,4135001,2026-06-19 08:00:00,20.43,27.76,263.02,266.29,3.16,N,64.3,45.4,0.0
658,4135001,2026-06-19 09:00:00,24.83,40.32,654.39,682.52,1.86,SW,45.4,11.5,0.0
659,4135001,2026-06-19 10:00:00,26.96,46.23,719.7,729.97,3.84,SW,50.5,21.5,0.0
660,4135001,2026-06-19 11:00:00,29.57,44.72,570.38,607.33,3.5,SW,48.6,40.7,0.0
661,4135001,2026-06-19 12:00:00,29.56,43.67,588.19,597.96,4.01,N,44.5,37.3,0.0
662,4135001,2026-06-19 13:00:00,31.79,53.25,792.08,815.28,3.11,SE,37.3,18.4,0.0
663,4135001,2026-06-19 14:00:00,35.0,49.66,576.15,606.72,6.39,E,35.1,49.4,0.0
664,4135001,2026-06-19 15:00:00,33.37,54.59,818.77,829.99,3.32,E,61.2,1.5,0.0
665,4135001,2026-06-19 16:00:00,32.31,48.77,642.45,682.85,5.16,N,33.0,1.6,0.0
666,4135001,2026-06-19 17:00:00,30.29,38.81,337.76,342.97,2.77,SE,73.9,21.7,0.0
667,4135001,2026-06-19 18:00:00,29.37,33.58,150.83,161.87,3.9,SE,66.2,23.2,0.0
668,4135001,2026-06-19 19:00:00,26.91,27.15,8.78,8.99,5.05,W,16.5,21.8,0.0
669,4135001,2026-06-19 20:00:00,26.94,27.71,0.0,0.0,2.34,SW,61.7,9.9,0.0
670,4135001,2026-06-19 21:00:00,25.15,24.89,0.0,0.0,4.71,S,23.4,13.7,0.0
671,4135001,2026-06-19 22:00:00,22.53,21.9,0.0,0.0,3.36,SW,63.1,19.2,0.0
672,4135001,2026-06-19 23:00:00,18.2,19.21,0.0,0.0,2.12,N,34.4,36.7,0.0
673,4135001,2026-06-20 00:00:00,18.22,18.21,0.0,0.0,4.36,S,44.0,45.3,0.0
674,4135001,2026-06-20 01:00:00,16.16,17.46,0.0,0.0,2.88,SW,29.3,17.3,0.0
675,4135001,2026-06-20 02:00:00,14.44,15.01,0.0,0.0,5.24,E,56.2,7.6,0.0
676,4135001,2026-06-20 03:00:00,13.72,13.58,0.0,0.0,3.98,S,59.5,53.4,0.0
677,4135001,2026-06-20 04:00:00,16.42,16.12,0.0,0.0,3.96,SE,38.0,22.7,0.0
678,4135001,2026-06-20 05:00:00,16.97,17.85,0.0,0.0,4.27,S,35.4,25.8,0.0
679,4135001,2026-06-20 06:00:00,18.61,19.4,0.0,0.0,2.07,S,27.3,30.5,0.0
680,4135001,2026-06-20 07:00:00,18.85,24.71,195.32,207.33,2.24,SW,55.6,21.7,0.0
681,4135001,2026-06-20 08:00:00,19.0,25.38,287.28,302.64,3.32,NE,28.0,33.8,0.0
682,4135001,2026-06-20 09:00:00,24.48,37.15,486.64,510.88,5.29,S,17.3,23.7,0.0
683,4135001,2026-06-20 10:00:00,26.42,43.67,608.75,637.53,1.62,SW,57.2,29.3,0.0
684,4135001,2026-06-20 11:00:00,26.81,49.33,848.72,849.76,2.84,NW,44.3,4.7,0.0
685,4135001,2026-06-20 12:00:00,30.56,53.19,856.4,913.42,1.77,SW,8.0,17.1,0.0
686,4135001,2026-06-20 13:00:00,32.52,51.62,780.9,828.03,5.87,S,75.9,27.7,0.0
687,4135001,2026-06-20 14:00:00,33.56,48.35,575.12,578.33,2.19,E,41.9,38.2,0.0
688,4135001,2026-06-20 15:00:00,31.39,45.62,484.79,489.59,3.92,S,21.2,35.6,0.0
689,4135001,2026-06-20 16:00:00,31.24,47.41,626.6,653.48,4.58,W,38.8,0.0,0.0
690,4135001,2026-06-20 17:00:00,32.28,41.78,383.45,404.49,4.84,N,52.0,20.2,0.0
691,4135001,2026-06-20 18:00:00,29.7,35.74,226.31,227.47,4.45,W,41.6,0.0,0.0
692,4135001,2026-06-20 19:00:00,28.97,29.72,11.22,11.46,2.9,NW,32.1,17.5,0.0
693,4135001,2026-06-20 20:00:00,28.36,29.7,0.0,0.0,3.81,N,43.4,30.4,0.0
694,4135001,2026-06-20 21:00:00,24.28,24.74,0.0,0.0,2.09,SW,32.7,18.3,0.0
695,4135001,2026-06-20 22:00:00,21.2,21.09,0.0,0.0,3.25,NE,53.5,16.7,0.0
696,4135001,2026-06-20 23:00:00,17.48,16.99,0.0,0.0,3.84,NE,8.0,26.8,0.0
697,4135001,2026-06-21 00:00:00,15.24,16.76,0.0,0.0,4.7,NW,44.8,14.8,0.0
698,4135001,2026-06-21 01:00:00,16.64,17.23,0.0,0.0,0.22,S,57.5,45.4,0.0
699,4135001,2026-06-21 02:00:00,12.92,11.41,0.0,0.0,0.65,W,45.8,2.6,0.0
700,4135001,2026-06-21 03:00:00,15.72,15.17,0.0,0.0,0.08,W,39.0,24.2,0.0
701,4135001,2026-06-21 04:00:00,15.76,16.01,0.0,0.0,3.66,SW,63.0,21.1,0.0
702,4135001,2026-06-21 05:00:00,15.43,15.95,0.0,0.0,3.82,S,45.5,20.3,0.0
703,4135001,2026-06-21 06:00:00,17.03,15.38,0.0,0.0,3.57,E,60.3,38.5,0.0
704,4135001,2026-06-21 07:00:00,18.31,20.87,165.28,167.58,5.39,E,55.8,21.2,0.0
705,4135001,2026-06-21 08:00:00,21.35,30.67,303.28,310.52,6.72,NE,49.5,31.5,0.0
706,4135001,2026-06-21 09:00:00,25.37,42.15,622.18,640.94,1.61,N,49.1,11.7,0.0
707,4135001,2026-06-21 10:00:00,25.37,42.51,625.84,630.85,3.81,N,91.3,15.1,0.0
708,4135001,2026-06-21 11:00:00,29.74,46.19,614.43,639.68,4.48,N,45.3,52.8,0.0
709,4135001,2026-06-21 12:00:00,28.31,42.38,562.03,576.97,1.06,NE,8.0,43.8,0.0
710,4135001,2026-06-21 13:00:00,29.56,51.51,826.56,837.52,0.35,NE,65.4,20.9,0.0
711,4135001,2026-06-21 14:00:00,33.48,55.35,821.05,872.62,0.29,SE,18.0,8.5,0.0
712,4135001,2026-06-21 15:00:00,34.34,48.88,515.07,539.32,3.58,E,29.7,36.8,0.0
713,4135001,2026-06-21 16:00:00,35.59,50.6,555.72,558.44,6.28,W,38.7,10.8,0.0
714,4135001,2026-06-21 17:00:00,31.97,42.32,351.55,359.77,3.11,W,65.0,39.3,0.0
715,4135001,2026-06-21 18:00:00,30.57,36.82,189.99,202.12,2.75,S,17.3,14.1,0.0
716,4135001,2026-06-21 19:00:00,29.14,28.78,21.23,21.52,5.4,SE,65.3,44.7,0.0
717,4135001,2026-06-21 20:00:00,27.68,26.69,0.0,0.0,6.84,S,48.7,38.3,0.0
718,4135001,2026-06-21 21:00:00,22.33,23.03,0.0,0.0,2.7,SE,38.2,9.7,0.0
719,4135001,2026-06-21 22:00:00,21.0,19.98,0.0,0.0,3.95,S,55.3,38.4,0.0
720,4135001,2026-06-21 23:00:00,19.83,19.56,0.0,0.0,3.75,SE,38.1,35.0,0.0
721,4135001,2026-06-22 00:00:00,17.39,15.5,0.0,0.0,4.74,NE,90.5,42.0,0.0
722,4135001,2026-06-22 01:00:00,16.46,16.66,0.0,0.0,2.92,E,9.4,22.6,0.0
723,4135001,2026-06-22 02:00:00,15.27,13.84,0.0,0.0,2.75,E,44.8,37.9,0.0
724,4135001,2026-06-22 03:00:00,16.15,17.6,0.0,0.0,3.14,W,63.2,36.3,0.0
725,4135001,2026-06-22 04:00:00,13.56,12.72,0.0,0.0,4.45,NW,44.6,47.0,0.0
726,4135001,2026-06-22 05:00:00,17.65,16.62,0.0,0.0,2.45,W,53.7,2.6,0.0
727,4135001,2026-06-22 06:00:00,17.29,18.62,0.0,0.0,6.43,NW,48.2,37.2,0.0
728,4135001,2026-06-22 07:00:00,20.83,25.11,183.7,195.8,5.25,N,65.8,23.6,0.0
729,4135001,2026-06-22 08:00:00,21.6,33.87,441.79,472.58,3.79,NE,80.5,10.2,0.0
730,4135001,2026-06-22 09:00:00,26.4,40.46,495.19,529.92,2.85,NE,55.4,38.5,0.0
731,4135001,2026-06-22 10:00:00,26.39,42.07,615.81,664.91,2.31,S,42.1,26.6,0.0
732,4136001,2026-05-23 00:00:00,17.7,16.83,0.0,0.0,5.39,N,74.2,34.2,0.0
733,4136001,2026-05-23 01:00:00,16.02,16.55,0.0,0.0,3.29,E,47.5,46.0,0.0
734,4136001,2026-05-23 02:00:00,17.36,20.07,0.0,0.0,1.18,NE,27.8,26.3,0.0
735,4136001,2026-05-23 03:00:00,15.71,15.88,0.0,0.0,2.09,SW,40.6,3.5,0.0
736,4136001,2026-05-23 04:00:00,13.96,14.72,0.0,0.0,4.18,E,11.9,33.0,0.0
737,4136001,2026-05-23 05:00:00,12.87,14.1,0.0,0.0,4.55,N,29.0,15.3,0.0
738,4136001,2026-05-23 06:00:00,18.47,16.66,0.0,0.0,2.87,S,47.3,12.2,0.0
739,4136001,2026-05-23 07:00:00,20.99,24.1,135.54,146.02,5.75,NW,43.8,47.5,0.0
740,4136001,2026-05-23 08:00:00,21.82,30.42,272.32,281.29,3.48,S,41.4,40.9,0.0
741,4136001,2026-05-23 09:00:00,23.53,39.14,622.33,656.53,0.96,S,31.5,15.1,0.0
742,4136001,2026-05-23 10:00:00,23.35,35.96,463.1,486.86,2.43,NE,48.3,41.8,0.0
743,4136001,2026-05-23 11:00:00,28.79,44.84,629.21,651.62,0.85,SE,49.0,43.6,0.0
744,4136001,2026-05-23 12:00:00,30.3,52.54,822.12,882.52,0.0,SW,54.8,11.4,0.0
745,4136001,2026-05-23 13:00:00,32.29,48.95,703.86,729.27,4.42,NE,45.8,23.7,0.0
746,4136001,2026-05-23 14:00:00,33.97,52.85,732.53,770.76,0.47,SW,42.4,23.4,0.0
747,4136001,2026-05-23 15:00:00,33.11,53.83,821.92,849.91,0.0,NW,51.2,10.6,0.0
748,4136001,2026-05-23 16:00:00,31.93,44.36,489.65,515.53,1.91,E,58.6,38.4,0.0
749,4136001,2026-05-23 17:00:00,30.18,38.61,294.37,297.57,4.6,N,35.4,38.2,0.0
750,4136001,2026-05-23 18:00:00,28.93,36.42,211.7,220.26,4.23,SE,35.3,3.2,0.0
751,4136001,2026-05-23 19:00:00,27.88,27.35,13.21,13.25,4.0,SW,74.6,29.3,0.0
752,4136001,2026-05-23 20:00:00,24.95,23.98,0.0,0.0,1.07,S,59.3,15.4,0.0
753,4136001,2026-05-23 21:00:00,20.89,22.94,0.0,0.0,6.48,NW,18.9,17.2,0.0
754,4136001,2026-05-23 22:00:00,20.35,19.28,0.0,0.0,4.44,SE,57.8,19.0,0.0
755,4136001,2026-05-23 23:00:00,19.76,18.47,0.0,0.0,2.37,E,53.4,25.6,0.0
756,4136001,2026-05-24 00:00:00,18.83,18.79,0.0,0.0,2.07,NW,34.9,12.1,0.0
757,4136001,2026-05-24 01:00:00,16.42,16.15,0.0,0.0,5.29,SE,32.0,2.3,0.0
758,4136001,2026-05-24 02:00:00,14.47,14.9,0.0,0.0,1.1,NE,24.7,39.7,0.0
759,4136001,2026-05-24 03:00:00,17.4,18.4,0.0,0.0,2.78,SW,39.8,35.0,0.0
760,4136001,2026-05-24 04:00:00,16.85,16.64,0.0,0.0,3.47,NE,61.1,6.6,0.0
761,4136001,2026-05-24 05:00:00,16.18,15.12,0.0,0.0,2.98,W,71.1,29.8,0.0
762,4136001,2026-05-24 06:00:00,17.58,18.54,0.0,0.0,2.38,NW,32.8,0.0,0.0
763,4136001,2026-05-24 07:00:00,18.54,21.15,145.94,154.03,6.02,W,82.7,25.8,0.0
764,4136001,2026-05-24 08:00:00,22.01,32.93,444.37,462.35,2.44,NE,74.1,10.2,0.0
765,4136001,2026-05-24 09:00:00,23.92,39.31,511.85,516.36,0.24,SW,39.4,10.8,0.0
766,4136001,2026-05-24 10:00:00,26.37,39.17,592.69,628.08,3.26,S,60.2,15.2,0.0
767,4136001,2026-05-24 11:00:00,26.76,42.32,589.88,631.44,5.94,NW,40.9,37.2,0.0
768,4136001,2026-05-24 12:00:00,29.82,52.25,868.13,898.21,4.09,NW,31.5,13.1,0.0
769,4136001,2026-05-24 13:00:00,31.97,51.19,746.89,754.6,0.59,NE,70.4,19.1,0.0
770,4136001,2026-05-24 14:00:00,34.15,54.37,739.6,756.42,4.42,NE,39.8,20.0,0.0
771,4136001,2026-05-24 15:00:00,32.17,48.51,571.4,601.51,3.23,S,58.7,32.0,0.0
772,4136001,2026-05-24 16:00:00,31.9,42.53,413.75,434.47,4.58,E,43.2,50.1,0.0
773,4136001,2026-05-24 17:00:00,31.59,40.97,411.47,438.25,2.35,N,65.4,10.6,0.0
774,4136001,2026-05-24 18:00:00,31.87,35.47,171.2,180.09,6.1,S,49.3,34.6,0.0
775,4136001,2026-05-24 19:00:00,27.81,28.35,12.09,12.52,1.34,N,45.2,18.8,0.0
776,4136001,2026-05-24 20:00:00,26.9,26.58,0.0,0.0,3.28,E,24.4,23.8,0.0
777,4136001,2026-05-24 21:00:00,23.9,23.7,0.0,0.0,0.0,SW,54.7,42.6,0.0
778,4136001,2026-05-24 22:00:00,22.56,24.21,0.0,0.0,0.0,SE,55.1,37.6,0.0
