reading_id,inverter_id,plant_id,timestamp,dc_power,ac_power,expected_ac_power,performance_ratio,dc_voltage,ac_frequency_hz,inverter_temp,daily_yield,total_yield,status_flag
11064,INV_4136001_06,4136001,2026-05-28 06:00:00,0.0,0.0,0.0,,0.0,49.971,30.1,0.0,3483856.2,normal
11065,INV_4136001_06,4136001,2026-05-28 07:00:00,400.62,394.48,422.28,0.934,598.6,49.992,34.3,394.48,3484250.6,normal
11066,INV_4136001_06,4136001,2026-05-28 08:00:00,720.6,703.97,749.28,0.94,649.5,50.039,37.1,1098.45,3484954.6,normal
11067,INV_4136001_06,4136001,2026-05-28 09:00:00,1054.39,1028.4,1069.02,0.962,734.4,50.04,40.6,2126.85,3485983.0,normal
11068,INV_4136001_06,4136001,2026-05-28 10:00:00,1528.1,1490.44,1559.04,0.956,780.8,50.01,43.2,3617.29,3487473.5,normal
11069,INV_4136001_06,4136001,2026-05-28 11:00:00,2099.56,2049.26,2138.52,0.958,765.8,50.029,48.8,5666.55,3489522.7,normal
11070,INV_4136001_06,4136001,2026-05-28 12:00:00,1462.71,1428.97,1540.29,0.928,778.7,50.036,43.2,7095.52,3490951.7,normal
11071,INV_4136001_06,4136001,2026-05-28 13:00:00,1969.26,1925.31,2054.02,0.937,692.8,50.009,48.6,9020.83,3492877.0,normal
11072,INV_4136001_06,4136001,2026-05-28 14:00:00,1756.17,1717.76,1821.42,0.943,748.8,50.031,44.5,10738.59,3494594.7,normal
11073,INV_4136001_06,4136001,2026-05-28 15:00:00,1126.38,1103.05,1142.54,0.965,669.7,49.973,39.2,11841.64,3495697.8,normal
11074,INV_4136001_06,4136001,2026-05-28 16:00:00,1141.43,1115.3,1191.54,0.936,772.6,50.043,41.3,12956.94,3496813.1,normal
11075,INV_4136001_06,4136001,2026-05-28 17:00:00,582.74,569.62,603.08,0.945,620.4,50.006,36.4,13526.56,3497382.7,normal
11076,INV_4136001_06,4136001,2026-05-28 18:00:00,386.63,379.75,398.38,0.953,669.9,49.97,34.6,13906.31,3497762.5,normal
11077,INV_4136001_06,4136001,2026-05-28 19:00:00,13.23,12.94,13.55,0.955,653.4,49.925,31.0,13919.25,3497775.4,normal
11078,INV_4136001_06,4136001,2026-05-28 20:00:00,0.0,0.0,0.0,,0.0,49.999,29.3,13919.25,3497775.4,normal
11079,INV_4136001_06,4136001,2026-05-28 21:00:00,0.0,0.0,0.0,,0.0,50.014,31.3,13919.25,3497775.4,normal
11080,INV_4136001_06,4136001,2026-05-28 22:00:00,0.0,0.0,0.0,,0.0,49.976,30.0,13919.25,3497775.4,normal
11081,INV_4136001_06,4136001,2026-05-28 23:00:00,0.0,0.0,0.0,,0.0,50.007,30.6,13919.25,3497775.4,normal
11082,INV_4136001_06,4136001,2026-05-29 00:00:00,0.0,0.0,0.0,,0.0,49.976,28.4,0.0,3497775.4,normal
11083,INV_4136001_06,4136001,2026-05-29 01:00:00,0.0,0.0,0.0,,0.0,50.016,30.2,0.0,3497775.4,normal
11084,INV_4136001_06,4136001,2026-05-29 02:00:00,0.0,0.0,0.0,,0.0,50.027,28.4,0.0,3497775.4,normal
11085,INV_4136001_06,4136001,2026-05-29 03:00:00,0.0,0.0,0.0,,0.0,49.998,32.0,0.0,3497775.4,normal
11086,INV_4136001_06,4136001,2026-05-29 04:00:00,0.0,0.0,0.0,,0.0,50.029,28.7,0.0,3497775.4,normal
11087,INV_4136001_06,4136001,2026-05-29 05:00:00,0.0,0.0,0.0,,0.0,49.977,30.1,0.0,3497775.4,normal
11088,INV_4136001_06,4136001,2026-05-29 06:00:00,0.0,0.0,0.0,,0.0,49.992,31.8,0.0,3497775.4,normal
11089,INV_4136001_06,4136001,2026-05-29 07:00:00,527.32,516.83,545.35,0.948,772.6,50.048,34.3,516.83,3498292.2,normal
11090,INV_4136001_06,4136001,2026-05-29 08:00:00,837.45,819.66,864.96,0.948,728.4,49.991,38.3,1336.49,3499111.9,normal
11091,INV_4136001_06,4136001,2026-05-29 09:00:00,1395.19,1370.02,1445.05,0.948,653.8,49.992,42.4,2706.5,3500481.9,normal
11092,INV_4136001_06,4136001,2026-05-29 10:00:00,1235.12,1215.6,1262.15,0.963,600.7,49.997,43.7,3922.1,3501697.5,normal
11093,INV_4136001_06,4136001,2026-05-29 11:00:00,1425.22,1389.99,1462.4,0.95,771.2,50.023,44.6,5312.09,3503087.5,normal
11094,INV_4136001_06,4136001,2026-05-29 12:00:00,1470.12,1441.46,1543.46,0.934,734.8,50.011,45.1,6753.55,3504529.0,normal
11095,INV_4136001_06,4136001,2026-05-29 13:00:00,1761.11,1726.7,1859.3,0.929,659.9,50.025,47.9,8480.25,3506255.7,normal
11096,INV_4136001_06,4136001,2026-05-29 14:00:00,1560.74,1535.16,1648.42,0.931,696.5,49.987,44.9,10015.42,3507790.8,normal
11097,INV_4136001_06,4136001,2026-05-29 15:00:00,1509.68,1475.88,1530.19,0.965,774.8,49.96,43.0,11491.29,3509266.7,normal
11098,INV_4136001_06,4136001,2026-05-29 16:00:00,1431.21,1404.65,1459.52,0.962,683.8,49.977,43.7,12895.94,3510671.4,normal
11099,INV_4136001_06,4136001,2026-05-29 17:00:00,688.92,671.74,703.88,0.954,776.2,50.025,34.1,13567.68,3511343.1,normal
11100,INV_4136001_06,4136001,2026-05-29 18:00:00,392.07,384.53,405.1,0.949,769.7,49.998,34.4,13952.21,3511727.6,normal
11101,INV_4136001_06,4136001,2026-05-29 19:00:00,0.0,0.0,0.0,,0.0,50.028,29.6,13952.21,3511727.6,normal
11102,INV_4136001_06,4136001,2026-05-29 20:00:00,0.0,0.0,0.0,,0.0,50.023,29.2,13952.21,3511727.6,normal
11103,INV_4136001_06,4136001,2026-05-29 21:00:00,0.0,0.0,0.0,,0.0,49.963,28.1,13952.21,3511727.6,normal
11104,INV_4136001_06,4136001,2026-05-29 22:00:00,0.0,0.0,0.0,,0.0,49.971,29.5,13952.21,3511727.6,normal
11105,INV_4136001_06,4136001,2026-05-29 23:00:00,0.0,0.0,0.0,,0.0,49.91,32.5,13952.21,3511727.6,normal
11106,INV_4136001_06,4136001,2026-05-30 00:00:00,0.0,0.0,0.0,,0.0,50.089,29.8,0.0,3511727.6,normal
11107,INV_4136001_06,4136001,2026-05-30 01:00:00,0.0,0.0,0.0,,0.0,50.018,27.9,0.0,3511727.6,normal
11108,INV_4136001_06,4136001,2026-05-30 02:00:00,0.0,0.0,0.0,,0.0,49.965,30.9,0.0,3511727.6,normal
11109,INV_4136001_06,4136001,2026-05-30 03:00:00,0.0,0.0,0.0,,0.0,50.0,30.1,0.0,3511727.6,normal
11110,INV_4136001_06,4136001,2026-05-30 04:00:00,0.0,0.0,0.0,,0.0,49.974,31.3,0.0,3511727.6,normal
11111,INV_4136001_06,4136001,2026-05-30 05:00:00,0.0,0.0,0.0,,0.0,50.012,28.2,0.0,3511727.6,normal
11112,INV_4136001_06,4136001,2026-05-30 06:00:00,0.0,0.0,0.0,,0.0,49.954,31.0,0.0,3511727.6,normal
11113,INV_4136001_06,4136001,2026-05-30 07:00:00,462.99,453.13,477.16,0.95,811.2,49.97,35.0,453.13,3512180.8,normal
11114,INV_4136001_06,4136001,2026-05-30 08:00:00,919.05,896.93,931.48,0.963,625.0,50.02,40.1,1350.07,3513077.7,normal
11115,INV_4136001_06,4136001,2026-05-30 09:00:00,1116.72,1092.31,1143.76,0.955,594.4,49.992,42.4,2442.37,3514170.0,normal
11116,INV_4136001_06,4136001,2026-05-30 10:00:00,1551.47,1520.58,1562.48,0.973,808.6,49.983,46.4,3962.95,3515690.6,normal
11117,INV_4136001_06,4136001,2026-05-30 11:00:00,1768.63,1732.46,1865.84,0.929,753.7,50.013,46.3,5695.41,3517423.0,normal
11118,INV_4136001_06,4136001,2026-05-30 12:00:00,1985.83,1939.9,2025.15,0.958,645.5,50.017,46.9,7635.3,3519362.9,normal
11119,INV_4136001_06,4136001,2026-05-30 13:00:00,1610.26,1579.54,1620.95,0.974,706.8,50.003,48.1,9214.85,3520942.5,normal
11120,INV_4136001_06,4136001,2026-05-30 14:00:00,2081.8,2031.59,2115.76,0.96,777.2,50.017,49.9,11246.44,3522974.1,normal
11121,INV_4136001_06,4136001,2026-05-30 15:00:00,1545.4,1507.79,1610.44,0.936,750.2,49.99,44.2,12754.22,3524481.8,normal
11122,INV_4136001_06,4136001,2026-05-30 16:00:00,1356.97,1330.42,1425.84,0.933,733.1,49.951,44.9,14084.64,3525812.3,normal
11123,INV_4136001_06,4136001,2026-05-30 17:00:00,1001.17,985.58,1049.47,0.939,733.0,49.995,37.5,15070.22,3526797.8,normal
11124,INV_4136001_06,4136001,2026-05-30 18:00:00,316.19,309.72,321.03,0.965,768.1,49.954,34.8,15379.95,3527107.6,normal
11125,INV_4136001_06,4136001,2026-05-30 19:00:00,41.42,40.66,42.92,0.947,748.9,49.976,31.7,15420.61,3527148.2,normal
11126,INV_4136001_06,4136001,2026-05-30 20:00:00,0.0,0.0,0.0,,0.0,49.934,32.8,15420.61,3527148.2,normal
11127,INV_4136001_06,4136001,2026-05-30 21:00:00,0.0,0.0,0.0,,0.0,49.907,30.9,15420.61,3527148.2,normal
11128,INV_4136001_06,4136001,2026-05-30 22:00:00,0.0,0.0,0.0,,0.0,50.057,29.9,15420.61,3527148.2,normal
11129,INV_4136001_06,4136001,2026-05-30 23:00:00,0.0,0.0,0.0,,0.0,50.026,28.5,15420.61,3527148.2,normal
11130,INV_4136001_06,4136001,2026-05-31 00:00:00,0.0,0.0,0.0,,0.0,50.038,29.0,0.0,3527148.2,normal
11131,INV_4136001_06,4136001,2026-05-31 01:00:00,0.0,0.0,0.0,,0.0,50.069,30.3,0.0,3527148.2,normal
11132,INV_4136001_06,4136001,2026-05-31 02:00:00,0.0,0.0,0.0,,0.0,50.019,29.7,0.0,3527148.2,normal
11133,INV_4136001_06,4136001,2026-05-31 03:00:00,0.0,0.0,0.0,,0.0,49.981,28.8,0.0,3527148.2,normal
11134,INV_4136001_06,4136001,2026-05-31 04:00:00,0.0,0.0,0.0,,0.0,50.041,30.6,0.0,3527148.2,normal
11135,INV_4136001_06,4136001,2026-05-31 05:00:00,0.0,0.0,0.0,,0.0,49.979,32.1,0.0,3527148.2,normal
11136,INV_4136001_06,4136001,2026-05-31 06:00:00,0.0,0.0,0.0,,0.0,49.975,30.0,0.0,3527148.2,normal
11137,INV_4136001_06,4136001,2026-05-31 07:00:00,514.59,501.97,536.08,0.936,602.6,49.929,34.1,501.97,3527650.2,normal
11138,INV_4136001_06,4136001,2026-05-31 08:00:00,843.11,829.83,850.92,0.975,656.8,49.947,39.5,1331.8,3528480.0,normal
11139,INV_4136001_06,4136001,2026-05-31 09:00:00,966.1,948.44,983.0,0.965,721.9,50.049,39.0,2280.25,3529428.5,normal
11140,INV_4136001_06,4136001,2026-05-31 10:00:00,1569.95,1544.03,1595.19,0.968,744.3,49.977,45.4,3824.28,3530972.5,normal
11141,INV_4136001_06,4136001,2026-05-31 11:00:00,1847.09,1808.09,1899.35,0.952,632.1,49.959,47.3,5632.36,3532780.6,normal
11142,INV_4136001_06,4136001,2026-05-31 12:00:00,1467.12,1436.43,1487.82,0.965,707.2,50.007,45.0,7068.8,3534217.0,normal
11143,INV_4136001_06,4136001,2026-05-31 13:00:00,1779.31,1737.71,1839.97,0.944,740.5,49.949,46.9,8806.51,3535954.7,normal
11144,INV_4136001_06,4136001,2026-05-31 14:00:00,1557.26,1521.75,1601.58,0.95,777.7,49.929,47.1,10328.26,3537476.5,normal
11145,INV_4136001_06,4136001,2026-05-31 15:00:00,1470.74,1444.93,1511.45,0.956,759.7,49.939,43.9,11773.18,3538921.4,normal
11146,INV_4136001_06,4136001,2026-05-31 16:00:00,1084.96,1062.17,1131.95,0.938,650.5,50.023,40.5,12835.35,3539983.6,normal
11147,INV_4136001_06,4136001,2026-05-31 17:00:00,681.68,669.1,704.38,0.95,688.2,50.057,32.4,13504.45,3540652.7,normal
11148,INV_4136001_06,4136001,2026-05-31 18:00:00,350.95,344.04,357.28,0.963,740.6,49.982,32.3,13848.5,3540996.7,normal
11149,INV_4136001_06,4136001,2026-05-31 19:00:00,3.18,3.12,3.29,0.949,626.1,50.003,28.5,13851.62,3540999.8,normal
11150,INV_4136001_06,4136001,2026-05-31 20:00:00,0.0,0.0,0.0,,0.0,49.934,31.1,13851.62,3540999.8,normal
11151,INV_4136001_06,4136001,2026-05-31 21:00:00,0.0,0.0,0.0,,0.0,50.084,30.5,13851.62,3540999.8,normal
11152,INV_4136001_06,4136001,2026-05-31 22:00:00,0.0,0.0,0.0,,0.0,49.963,31.3,13851.62,3540999.8,normal
11153,INV_4136001_06,4136001,2026-05-31 23:00:00,0.0,0.0,0.0,,0.0,49.95,30.2,13851.62,3540999.8,normal
11154,INV_4136001_06,4136001,2026-06-01 00:00:00,0.0,0.0,0.0,,0.0,50.004,29.6,0.0,3540999.8,normal
11155,INV_4136001_06,4136001,2026-06-01 01:00:00,0.0,0.0,0.0,,0.0,50.011,32.7,0.0,3540999.8,normal
11156,INV_4136001_06,4136001,2026-06-01 02:00:00,0.0,0.0,0.0,,0.0,50.0,29.4,0.0,3540999.8,normal
11157,INV_4136001_06,4136001,2026-06-01 03:00:00,0.0,0.0,0.0,,0.0,50.016,30.6,0.0,3540999.8,normal
11158,INV_4136001_06,4136001,2026-06-01 04:00:00,0.0,0.0,0.0,,0.0,49.939,32.4,0.0,3540999.8,normal
11159,INV_4136001_06,4136001,2026-06-01 05:00:00,0.0,0.0,0.0,,0.0,50.024,30.9,0.0,3540999.8,normal
11160,INV_4136001_06,4136001,2026-06-01 06:00:00,0.0,0.0,0.0,,0.0,49.998,32.0,0.0,3540999.8,normal
11161,INV_4136001_06,4136001,2026-06-01 07:00:00,313.65,307.81,326.51,0.943,764.3,50.0,32.1,307.81,3541307.7,normal
11162,INV_4136001_06,4136001,2026-06-01 08:00:00,1015.03,994.65,1046.53,0.95,669.7,49.99,41.2,1302.46,3542302.3,normal
11163,INV_4136001_06,4136001,2026-06-01 09:00:00,925.82,903.23,972.42,0.929,795.1,50.027,36.6,2205.69,3543205.5,normal
11164,INV_4136001_06,4136001,2026-06-01 10:00:00,1485.61,1462.54,1494.05,0.979,787.0,49.946,43.9,3668.22,3544668.1,normal
11165,INV_4136001_06,4136001,2026-06-01 11:00:00,2005.49,1972.35,2046.97,0.964,591.9,50.009,46.5,5640.57,3546640.4,normal
11166,INV_4136001_06,4136001,2026-06-01 12:00:00,2075.38,2041.68,2114.11,0.966,766.3,49.97,47.4,7682.25,3548682.1,normal
11167,INV_4136001_06,4136001,2026-06-01 13:00:00,1557.11,1525.99,1619.18,0.942,740.4,49.995,44.1,9208.25,3550208.1,normal
11168,INV_4136001_06,4136001,2026-06-01 14:00:00,1409.92,1378.06,1472.99,0.936,696.7,50.045,43.0,10586.31,3551586.2,normal
11169,INV_4136001_06,4136001,2026-06-01 15:00:00,1159.61,1137.37,1185.34,0.96,727.3,49.999,42.2,11723.68,3552723.5,normal
11170,INV_4136001_06,4136001,2026-06-01 16:00:00,1363.76,1334.24,1433.45,0.931,670.3,49.973,43.2,13057.92,3554057.8,normal
11171,INV_4136001_06,4136001,2026-06-01 17:00:00,715.72,703.92,725.62,0.97,664.6,50.005,35.5,13761.84,3554761.7,normal
11172,INV_4136001_06,4136001,2026-06-01 18:00:00,390.26,380.67,399.25,0.953,712.1,49.971,33.5,14142.51,3555142.4,normal
11173,INV_4136001_06,4136001,2026-06-01 19:00:00,0.0,0.0,0.0,,0.0,49.977,29.6,14142.51,3555142.4,normal
11174,INV_4136001_06,4136001,2026-06-01 20:00:00,0.0,0.0,0.0,,0.0,49.975,28.7,14142.51,3555142.4,normal
11175,INV_4136001_06,4136001,2026-06-01 21:00:00,0.0,0.0,0.0,,0.0,49.952,30.2,14142.51,3555142.4,normal
11176,INV_4136001_06,4136001,2026-06-01 22:00:00,0.0,0.0,0.0,,0.0,49.956,28.4,14142.51,3555142.4,normal
11177,INV_4136001_06,4136001,2026-06-01 23:00:00,0.0,0.0,0.0,,0.0,49.968,27.6,14142.51,3555142.4,normal
11178,INV_4136001_06,4136001,2026-06-02 00:00:00,0.0,0.0,0.0,,0.0,49.988,32.3,0.0,3555142.4,normal
11179,INV_4136001_06,4136001,2026-06-02 01:00:00,0.0,0.0,0.0,,0.0,50.077,31.6,0.0,3555142.4,normal
11180,INV_4136001_06,4136001,2026-06-02 02:00:00,0.0,0.0,0.0,,0.0,49.992,27.6,0.0,3555142.4,normal
11181,INV_4136001_06,4136001,2026-06-02 03:00:00,0.0,0.0,0.0,,0.0,50.03,31.2,0.0,3555142.4,normal
11182,INV_4136001_06,4136001,2026-06-02 04:00:00,0.0,0.0,0.0,,0.0,49.946,34.0,0.0,3555142.4,normal
11183,INV_4136001_06,4136001,2026-06-02 05:00:00,0.0,0.0,0.0,,0.0,49.969,28.5,0.0,3555142.4,normal
11184,INV_4136001_06,4136001,2026-06-02 06:00:00,0.0,0.0,0.0,,0.0,50.002,30.7,0.0,3555142.4,normal
11185,INV_4136001_06,4136001,2026-06-02 07:00:00,389.88,380.19,405.53,0.938,737.4,49.934,33.0,380.19,3555522.6,normal
11186,INV_4136001_06,4136001,2026-06-02 08:00:00,629.11,617.34,633.89,0.974,766.3,50.049,35.6,997.54,3556139.9,normal
11187,INV_4136001_06,4136001,2026-06-02 09:00:00,890.08,871.63,909.43,0.958,671.7,49.995,38.0,1869.17,3557011.5,normal
11188,INV_4136001_06,4136001,2026-06-02 10:00:00,1753.41,1717.58,1848.38,0.929,747.7,49.966,43.9,3586.75,3558729.1,normal
11189,INV_4136001_06,4136001,2026-06-02 11:00:00,1280.88,1252.68,1316.76,0.951,596.3,50.025,42.7,4839.43,3559981.8,normal
11190,INV_4136001_06,4136001,2026-06-02 12:00:00,1492.85,1466.62,1549.35,0.947,793.5,49.993,44.5,6306.05,3561448.4,normal
11191,INV_4136001_06,4136001,2026-06-02 13:00:00,1588.99,1561.67,1604.67,0.973,614.1,50.061,44.6,7867.72,3563010.1,normal
11192,INV_4136001_06,4136001,2026-06-02 14:00:00,1805.02,1764.04,1866.69,0.945,686.6,50.107,45.5,9631.76,3564774.1,normal
11193,INV_4136001_06,4136001,2026-06-02 15:00:00,1342.93,1313.83,1408.3,0.933,732.2,50.001,41.9,10945.59,3566088.0,normal
11194,INV_4136001_06,4136001,2026-06-02 16:00:00,1253.3,1229.16,1291.05,0.952,726.7,49.974,41.8,12174.76,3567317.1,normal
11195,INV_4136001_06,4136001,2026-06-02 17:00:00,846.96,830.28,856.53,0.969,660.6,49.932,38.5,13005.04,3568147.4,normal
11196,INV_4136001_06,4136001,2026-06-02 18:00:00,399.33,392.01,417.75,0.938,624.9,49.992,35.7,13397.05,3568539.4,normal
11197,INV_4136001_06,4136001,2026-06-02 19:00:00,46.09,45.04,47.98,0.939,596.2,49.947,30.7,13442.09,3568584.5,normal
11198,INV_4136001_06,4136001,2026-06-02 20:00:00,0.0,0.0,0.0,,0.0,50.029,29.9,13442.09,3568584.5,normal
11199,INV_4136001_06,4136001,2026-06-02 21:00:00,0.0,0.0,0.0,,0.0,50.005,29.4,13442.09,3568584.5,normal
11200,INV_4136001_06,4136001,2026-06-02 22:00:00,0.0,0.0,0.0,,0.0,49.994,28.8,13442.09,3568584.5,normal
11201,INV_4136001_06,4136001,2026-06-02 23:00:00,0.0,0.0,0.0,,0.0,50.0,31.4,13442.09,3568584.5,normal
11202,INV_4136001_06,4136001,2026-06-03 00:00:00,0.0,0.0,0.0,,0.0,50.057,30.8,0.0,3568584.5,normal
11203,INV_4136001_06,4136001,2026-06-03 01:00:00,0.0,0.0,0.0,,0.0,49.977,29.5,0.0,3568584.5,normal
11204,INV_4136001_06,4136001,2026-06-03 02:00:00,0.0,0.0,0.0,,0.0,50.045,30.0,0.0,3568584.5,normal
11205,INV_4136001_06,4136001,2026-06-03 03:00:00,0.0,0.0,0.0,,0.0,49.947,29.6,0.0,3568584.5,normal
11206,INV_4136001_06,4136001,2026-06-03 04:00:00,0.0,0.0,0.0,,0.0,50.026,29.9,0.0,3568584.5,normal
11207,INV_4136001_06,4136001,2026-06-03 05:00:00,0.0,0.0,0.0,,0.0,50.05,30.8,0.0,3568584.5,normal
11208,INV_4136001_06,4136001,2026-06-03 06:00:00,0.0,0.0,0.0,,0.0,50.0,32.7,0.0,3568584.5,normal
11209,INV_4136001_06,4136001,2026-06-03 07:00:00,426.59,418.25,438.36,0.954,672.5,50.109,32.2,418.25,3569002.7,normal
11210,INV_4136001_06,4136001,2026-06-03 08:00:00,921.47,906.38,932.63,0.972,789.2,49.958,39.4,1324.63,3569909.1,normal
11211,INV_4136001_06,4136001,2026-06-03 09:00:00,1218.58,1191.78,1233.31,0.966,798.4,49.931,41.8,2516.4,3571100.9,normal
11212,INV_4136001_06,4136001,2026-06-03 10:00:00,1615.3,1578.38,1675.77,0.942,628.1,49.989,45.7,4094.79,3572679.2,normal
11213,INV_4136001_06,4136001,2026-06-03 11:00:00,1177.56,1159.35,1227.06,0.945,651.8,50.002,38.4,5254.14,3573838.6,normal
11214,INV_4136001_06,4136001,2026-06-03 12:00:00,1823.06,1795.21,1852.73,0.969,591.9,50.011,47.6,7049.35,3575633.8,normal
11215,INV_4136001_06,4136001,2026-06-03 13:00:00,1731.91,1698.15,1812.42,0.937,732.9,49.903,44.3,8747.5,3577332.0,normal
11216,INV_4136001_06,4136001,2026-06-03 14:00:00,1887.13,1842.98,1954.85,0.943,612.3,49.956,45.8,10590.48,3579174.9,normal
11217,INV_4136001_06,4136001,2026-06-03 15:00:00,1047.75,1027.27,1078.14,0.953,699.1,49.923,41.4,11617.75,3580202.2,normal
11218,INV_4136001_06,4136001,2026-06-03 16:00:00,1187.48,1160.26,1233.58,0.941,647.5,50.02,42.2,12778.01,3581362.5,normal
11219,INV_4136001_06,4136001,2026-06-03 17:00:00,605.01,590.0,622.97,0.947,777.2,50.043,38.8,13368.01,3581952.5,normal
11220,INV_4136001_06,4136001,2026-06-03 18:00:00,521.28,510.97,538.84,0.948,727.5,49.946,34.7,13878.98,3582463.4,normal
11221,INV_4136001_06,4136001,2026-06-03 19:00:00,0.0,0.0,0.0,,0.0,50.008,28.3,13878.98,3582463.4,normal
11222,INV_4136001_06,4136001,2026-06-03 20:00:00,0.0,0.0,0.0,,0.0,49.957,31.3,13878.98,3582463.4,normal
11223,INV_4136001_06,4136001,2026-06-03 21:00:00,0.0,0.0,0.0,,0.0,49.952,29.1,13878.98,3582463.4,normal
11224,INV_4136001_06,4136001,2026-06-03 22:00:00,0.0,0.0,0.0,,0.0,49.952,29.9,13878.98,3582463.4,normal
11225,INV_4136001_06,4136001,2026-06-03 23:00:00,0.0,0.0,0.0,,0.0,49.953,27.5,13878.98,3582463.4,normal
11226,INV_4136001_06,4136001,2026-06-04 00:00:00,0.0,0.0,0.0,,0.0,50.093,30.1,0.0,3582463.4,normal
11227,INV_4136001_06,4136001,2026-06-04 01:00:00,0.0,0.0,0.0,,0.0,49.982,30.3,0.0,3582463.4,normal
11228,INV_4136001_06,4136001,2026-06-04 02:00:00,0.0,0.0,0.0,,0.0,49.985,29.3,0.0,3582463.4,normal
11229,INV_4136001_06,4136001,2026-06-04 03:00:00,0.0,0.0,0.0,,0.0,50.116,30.8,0.0,3582463.4,normal
11230,INV_4136001_06,4136001,2026-06-04 04:00:00,0.0,0.0,0.0,,0.0,49.981,30.3,0.0,3582463.4,normal
11231,INV_4136001_06,4136001,2026-06-04 05:00:00,0.0,0.0,0.0,,0.0,50.051,31.1,0.0,3582463.4,normal
11232,INV_4136001_06,4136001,2026-06-04 06:00:00,0.0,0.0,0.0,,0.0,49.937,31.3,0.0,3582463.4,normal
11233,INV_4136001_06,4136001,2026-06-04 07:00:00,401.61,392.53,419.56,0.936,765.8,49.974,33.8,392.53,3582856.0,normal
11234,INV_4136001_06,4136001,2026-06-04 08:00:00,842.64,827.14,873.87,0.947,763.5,49.972,37.1,1219.68,3583683.1,normal
11235,INV_4136001_06,4136001,2026-06-04 09:00:00,1371.02,1341.12,1404.22,0.955,633.5,50.036,42.8,2560.8,3585024.2,normal
11236,INV_4136001_06,4136001,2026-06-04 10:00:00,1675.05,1639.23,1731.72,0.947,804.6,49.966,46.2,4200.02,3586663.5,normal
11237,INV_4136001_06,4136001,2026-06-04 11:00:00,1981.95,1946.71,2056.79,0.946,725.3,49.967,46.3,6146.74,3588610.2,normal
11238,INV_4136001_06,4136001,2026-06-04 12:00:00,1396.82,1372.25,1441.55,0.952,802.2,50.086,40.7,7518.98,3589982.4,normal
11239,INV_4136001_06,4136001,2026-06-04 13:00:00,1485.69,1449.4,1524.59,0.951,598.4,49.973,43.6,8968.38,3591431.8,normal
11240,INV_4136001_06,4136001,2026-06-04 14:00:00,1158.17,1132.46,1211.01,0.935,647.1,49.978,41.3,10100.84,3592564.3,normal
11241,INV_4136001_06,4136001,2026-06-04 15:00:00,1613.64,1586.48,1632.22,0.972,739.2,49.996,45.1,11687.33,3594150.8,normal
11242,INV_4136001_06,4136001,2026-06-04 16:00:00,1487.1,1460.69,1512.46,0.966,769.8,49.998,43.5,13148.02,3595611.5,normal
11243,INV_4136001_06,4136001,2026-06-04 17:00:00,776.46,758.6,795.18,0.954,753.3,50.037,35.6,13906.62,3596370.1,normal
11244,INV_4136001_06,4136001,2026-06-04 18:00:00,482.42,471.67,490.12,0.962,710.8,49.985,34.5,14378.28,3596841.7,normal
11245,INV_4136001_06,4136001,2026-06-04 19:00:00,2.49,2.45,2.57,0.952,786.9,50.062,32.1,14380.73,3596844.2,normal
11246,INV_4136001_06,4136001,2026-06-04 20:00:00,0.0,0.0,0.0,,0.0,49.971,30.2,14380.73,3596844.2,normal
11247,INV_4136001_06,4136001,2026-06-04 21:00:00,0.0,0.0,0.0,,0.0,49.979,29.7,14380.73,3596844.2,normal
11248,INV_4136001_06,4136001,2026-06-04 22:00:00,0.0,0.0,0.0,,0.0,50.069,30.0,14380.73,3596844.2,normal
11249,INV_4136001_06,4136001,2026-06-04 23:00:00,0.0,0.0,0.0,,0.0,50.008,30.7,14380.73,3596844.2,normal
11250,INV_4136001_06,4136001,2026-06-05 00:00:00,0.0,0.0,0.0,,0.0,49.935,27.2,0.0,3596844.2,normal
11251,INV_4136001_06,4136001,2026-06-05 01:00:00,0.0,0.0,0.0,,0.0,49.958,29.2,0.0,3596844.2,normal
11252,INV_4136001_06,4136001,2026-06-05 02:00:00,0.0,0.0,0.0,,0.0,50.017,27.8,0.0,3596844.2,normal
11253,INV_4136001_06,4136001,2026-06-05 03:00:00,0.0,0.0,0.0,,0.0,50.013,29.6,0.0,3596844.2,normal
11254,INV_4136001_06,4136001,2026-06-05 04:00:00,0.0,0.0,0.0,,0.0,50.012,31.4,0.0,3596844.2,normal
11255,INV_4136001_06,4136001,2026-06-05 05:00:00,0.0,0.0,0.0,,0.0,49.954,28.7,0.0,3596844.2,normal
11256,INV_4136001_06,4136001,2026-06-05 06:00:00,0.0,0.0,0.0,,0.0,50.003,32.8,0.0,3596844.2,normal
11257,INV_4136001_06,4136001,2026-06-05 07:00:00,379.83,371.0,384.41,0.965,745.1,49.997,35.1,371.0,3597215.2,normal
11258,INV_4136001_06,4136001,2026-06-05 08:00:00,628.25,616.61,634.81,0.971,681.3,49.994,36.9,987.61,3597831.8,normal
11259,INV_4136001_06,4136001,2026-06-05 09:00:00,1432.83,1397.16,1471.05,0.95,773.0,50.01,41.3,2384.77,3599228.9,normal
11260,INV_4136001_06,4136001,2026-06-05 10:00:00,1473.26,1444.19,1551.0,0.931,750.4,49.94,44.3,3828.96,3600673.1,normal
11261,INV_4136001_06,4136001,2026-06-05 11:00:00,1903.88,1873.59,1958.73,0.957,638.5,50.002,47.5,5702.55,3602546.7,normal
